codigo,nivel,codigo_padre,descripcion,unidad_medida,plantilla,activa,origen
20003001.1001,10,20003001,FERRETERIA Y HERRAMIENTAS,UN,EDIFICACION,true,MAESTRO
20004000,5,20000000,SEGURIDAD INDUSTRIAL,,EDIFICACION,true,MAESTRO
20004002,8,20004000,ELEMENTO PROTEC. (EPP),,EDIFICACION,true,MAESTRO
20004002.1001,10,20004002,ELEMENTO PROTEC. (EPP),UN,EDIFICACION,true,MAESTRO
20004003,8,20004000,BARRERAS DE SEGURIDAD,,EDIFICACION,true,MAESTRO
20004003.1001,10,20004003,MALLA PROTECCION FACHADA,M2,EDIFICACION,true,MAESTRO
20004003.1002,10,20004003,BARRERAS DE SEGURIDAD,GL,EDIFICACION,true,MAESTRO
20004003.1003,10,20004003,MAMPARAS,GL,EDIFICACION,true,MAESTRO
20004004,8,20004000,INSPECTOR DE SEGURIDAD,,EDIFICACION,true,MAESTRO
20004004.1001,10,20004004,INSPECTOR SISO ESTRUCTURA,MES,EDIFICACION,true,MAESTRO
20004005,8,20004000,FUMIGACIONES,,EDIFICACION,true,MAESTRO
20004005.1001,10,20004005,FUMIGACIONES,UN,EDIFICACION,true,MAESTRO
20004006,8,20004000,POLEAS ANDAMIOS,,EDIFICACION,true,MAESTRO
20004006.1001,10,20004006,MAMP COMPRA SECC ANDAMIOS,UN,EDIFICACION,true,MAESTRO
20004006.1002,10,20004006,FRISO COMPRA SECION ANDAMIOS,UN,EDIFICACION,true,MAESTRO
20004006.1003,10,20004006,PINT FACHADA COMPRA ANDAMIOS,UN,EDIFICACION,true,MAESTRO
20006000,5,20000000,COMBUSTIBLE Y LUBRICANTES,,EDIFICACION,true,MAESTRO
20006001,8,20006000,COMBUSTIBLE Y LUBRICAN,,EDIFICACION,true,MAESTRO
20006001.1001,10,20006001,COMBUSTIBLES Y LUBRICAN,UN,EDIFICACION,true,MAESTRO
20007000,5,20000000,ADITIVIOS E IMPERMEAB.,,EDIFICACION,true,MAESTRO
20007001,8,20007000,ADITIVIOS E IMPERMEAB.,,EDIFICACION,true,MAESTRO
20007001.1001,10,20007001,ADITIVOS E IMPERMEAB,UN,EDIFICACION,true,MAESTRO
20008000,5,20000000,MADERAS DE OBRA,,EDIFICACION,true,MAESTRO
20008001,8,20008000,MADERAS DE OBRA,,EDIFICACION,true,MAESTRO
20008001.1001,10,20008001,MADERAS DE OBRA,UN,EDIFICACION,true,MAESTRO
20009000,5,20000000,EQUIPO MINICARGADOR,,EDIFICACION,true,MAESTRO
20009001,8,20009000,EQUIPO MINICARGADOR,,EDIFICACION,true,MAESTRO
20009001.1001,10,20009001,MANTENIMIENTO MINICARGADOR,UN,EDIFICACION,true,MAESTRO
20009001.1002,10,20009001,ALQUILER MINICARGADOR,UN,EDIFICACION,true,MAESTRO
21000000,4,,GASTOS DE PERSONAL,,EDIFICACION,true,MAESTRO
21006000,5,21000000,SUELDOS,,EDIFICACION,true,MAESTRO
21006001,8,21006000,SUELDOS,,EDIFICACION,true,MAESTRO
21006001.1001,10,21006001,ING. DIRECTOR PROYECTO,UN,EDIFICACION,true,MAESTRO
21006001.1002,10,21006001,ING. RESIDENTE,UN,EDIFICACION,true,MAESTRO
21006001.1003,10,21006001,ING. RESIDENTE AUXILIAR,UN,EDIFICACION,true,MAESTRO
21006001.1004,10,21006001,RESIDENTE CONTRALORIA,UN,EDIFICACION,true,MAESTRO
21006001.1005,10,21006001,RESIDENTE ADMINISTRATIVO,UN,EDIFICACION,true,MAESTRO
21006001.1006,10,21006001,AUXILIAR TECNICO ALMACEN,UN,EDIFICACION,true,MAESTRO
21006001.1007,10,21006001,AUXILIAR DE ALMACEN,UN,EDIFICACION,true,MAESTRO
21006001.1008,10,21006001,LLAVERO,UN,EDIFICACION,true,MAESTRO
21006001.1009,10,21006001,COORDINADOR SISO,UN,EDIFICACION,true,MAESTRO
22000000,4,,PRELIMINARES URBANISMO,,URBANISMO_INTERNO,true,MAESTRO
22001000,5,22000000,TOPOGRAFIA,,URBANISMO_INTERNO,true,MAESTRO
22001001,8,22001000,COMISION-ALQ. EQUIPO,,URBANISMO_INTERNO,true,MAESTRO
22001001.1001,10,22001001,PREL ALQ EQUIPO TOPOGRAFICO,UN,URBANISMO_INTERNO,true,MAESTRO
22001001.1002,10,22001001,PREL COMISION TOPOGRAFICA,UN,URBANISMO_INTERNO,true,MAESTRO
22002000,5,22000000,ADECUACIONES LOTE,,URBANISMO_INTERNO,true,MAESTRO
22002001,8,22002000,CARRETEABLES,,URBANISMO_INTERNO,true,MAESTRO
22002001.1001,10,22002001,TRITURADO CARRETEABLES,M3,URBANISMO_INTERNO,true,MAESTRO
22002005,8,22002000,CORTE DE ARBOLES,,URBANISMO_INTERNO,true,MAESTRO
22002005.1001,10,22002005,CORTE DE ARBOLES,UN,URBANISMO_INTERNO,true,MAESTRO
22004000,5,22000000,CERRAMIENTO PROVISIONAL,,URBANISMO_INTERNO,true,MAESTRO
22004001,8,22004000,CERRAM POLISOMBRA,,URBANISMO_INTERNO,true,MAESTRO
22004001.1001,10,22004001,CERRAMIENTO POLISOMBRA,ML,URBANISMO_INTERNO,true,MAESTRO
22004001.1002,10,22004001,DESMONTE CERRAMIENTO POLISOMBR,ML,URBANISMO_INTERNO,true,MAESTRO
22004002,8,22004000,CERRAM POSTE-PUAS,,URBANISMO_INTERNO,true,MAESTRO
22004002.1001,10,22004002,CERRAM POSTE ALAMBRE PUAS ML,ML,URBANISMO_INTERNO,true,MAESTRO
22004002.1002,10,22004002,DESMONTE CERR. ALAMBRE PUAS,ML,URBANISMO_INTERNO,true,MAESTRO
22004003,8,22004000,CERRAM TEJA ZINC,,URBANISMO_INTERNO,true,MAESTRO
22004003.1001,10,22004003,CERRAM PROV MONTAJE ZINC,ML,URBANISMO_INTERNO,true,MAESTRO
22004003.1002,10,22004003,CERRAM PROV DESMONTE ZINC,ML,URBANISMO_INTERNO,true,MAESTRO
22004005,8,22004000,CERRAM LAMINA METALICA,,URBANISMO_INTERNO,true,MAESTRO
22004005.1001,10,22004005,CERRAMIENTO LAMINA METALI,ML,URBANISMO_INTERNO,true,MAESTRO
22005000,5,22000000,CAMPAMENTO,,URBANISMO_INTERNO,true,MAESTRO
22005001,8,22005000,CAMPAMENTO CONSTRUC.,,URBANISMO_INTERNO,true,MAESTRO
22005001.1001,10,22005001,CAMPAMENTO GLOBAL,UN,URBANISMO_INTERNO,true,MAESTRO
22005002,8,22005000,CAMPAMENTO MANTENIMEN.,,URBANISMO_INTERNO,true,MAESTRO
22005002.1001,10,22005002,CAMPAMENTO AIRE ACONDICIONADO,UN,URBANISMO_INTERNO,true,MAESTRO
22005002.1002,10,22005002,CAMPAMENTO SISTEMAS,UN,URBANISMO_INTERNO,true,MAESTRO
22005002.1003,10,22005002,CAMPAMENTO SEGUR Y CONTROL,UN,URBANISMO_INTERNO,true,MAESTRO
22005002.1004,10,22005002,CAMPAMENTO ASEO VEINTENA,UN,URBANISMO_INTERNO,true,MAESTRO
22005003,8,22005000,CAMPAMENTO LOGISTICA,,URBANISMO_INTERNO,true,MAESTRO
22005003.1001,10,22005003,CAMPAMENTO LOGISTICA,UN,URBANISMO_INTERNO,true,MAESTRO
22005003.1002,10,22005003,CAMPAMENTO CONTAINER LEAN,UN,URBANISMO_INTERNO,true,MAESTRO
22006000,5,22000000,SALA DE VENTAS,,URBANISMO_INTERNO,true,MAESTRO
22006001,8,22006000,SALA DE VENTAS CONSTRU,,URBANISMO_INTERNO,true,MAESTRO
22006001.1001,10,22006001,CONSTRUCCION SALA DE VENTAS,GL,URBANISMO_INTERNO,true,MAESTRO
22006002,8,22006000,SALA DE VENTAS MANTENI,,URBANISMO_INTERNO,true,MAESTRO
22006002.1001,10,22006002,MANTENIMIENTO SALA DE VENTAS,UN,URBANISMO_INTERNO,true,MAESTRO
22006002.1002,10,22006002,ASEO VEINTENA SALA DE VENTAS,UN,URBANISMO_INTERNO,true,MAESTRO
22007000,5,22000000,VIVIENDA MODELO PROVISION,,URBANISMO_INTERNO,true,MAESTRO
22007001,8,22007000,VIVIENDA MODELO CONSTR,,URBANISMO_INTERNO,true,MAESTRO
22007001.1001,10,22007001,CONSTRUCCION APTO MODELO,GL,URBANISMO_INTERNO,true,MAESTRO
22007002,8,22007000,VIVIENDA MODELO MANTENI,,URBANISMO_INTERNO,true,MAESTRO
22007002.1001,10,22007002,MANTENIMIENTO APTO MODELO,UN,URBANISMO_INTERNO,true,MAESTRO
22007002.1002,10,22007002,ASEO VEINTENA MODELO,UN,URBANISMO_INTERNO,true,MAESTRO
22009000,5,22000000,PROVISIONALES DE OBRA,,URBANISMO_INTERNO,true,MAESTRO
22009001,8,22009000,PROVISIONAL ELECTRICO,,URBANISMO_INTERNO,true,MAESTRO
22009001.1001,10,22009001,PROVISIONAL ELECTRICO,UN,URBANISMO_INTERNO,true,MAESTRO
22009002,8,22009000,PROVISIONAL HIDRAULICO,,URBANISMO_INTERNO,true,MAESTRO
22009002.1001,10,22009002,PROVISIONAL HIDRAULICO,UN,URBANISMO_INTERNO,true,MAESTRO
22009003,8,22009000,PROVISIONAL SANITARIO,,URBANISMO_INTERNO,true,MAESTRO
22009003.1001,10,22009003,PROVISIONAL SANITARIO,UN,URBANISMO_INTERNO,true,MAESTRO
22009003.1002,10,22009003,BAÑOS PORTATILES,UN,URBANISMO_INTERNO,true,MAESTRO
23000000,4,,OBRAS EXTERIORES,,URBANISMO_INTERNO,true,MAESTRO
23001000,5,23000000,MUROS DE CONTENCION,,URBANISMO_INTERNO,true,MAESTRO
23001002,8,23001000,MUROS CONTEN. CONCRETO,,URBANISMO_INTERNO,true,MAESTRO
23001002.1003,10,23001002,MURO CONT EXCAVACION <2.5m,M3,URBANISMO_INTERNO,true,MAESTRO
23001002.1004,10,23001002,MURO CONT EXCAVACION >2.5m,M3,URBANISMO_INTERNO,true,MAESTRO
23001002.1005,10,23001002,MURO CONT RETIRO DE TIERRA,M3,URBANISMO_INTERNO,true,MAESTRO
23001002.1006,10,23001002,MURO CONT RELLENO GRAN,M3,URBANISMO_INTERNO,true,MAESTRO
23001002.1007,10,23001002,MURO CONT REPLANTEO,ML,URBANISMO_INTERNO,true,MAESTRO
23001002.1008,10,23001002,MURO CONT SOLADO,M2,URBANISMO_INTERNO,true,MAESTRO
23001002.1009,10,23001002,MURO CONT VIGA ZARPA,M3,URBANISMO_INTERNO,true,MAESTRO
23001002.1010,10,23001002,MURO CONT CONC CICLOPEO,M3,URBANISMO_INTERNO,true,MAESTRO
23001002.1011,10,23001002,MURO CONT PERFILADA,M2,URBANISMO_INTERNO,true,MAESTRO
23001002.1012,10,23001002,MURO CONT CHAFARREO,M2,URBANISMO_INTERNO,true,MAESTRO
23001002.1013,10,23001002,MURO CONT MURO CONCRETO,M3,URBANISMO_INTERNO,true,MAESTRO
23001002.1014,10,23001002,MURO CONT IMPERMEABILIZACION,M2,URBANISMO_INTERNO,true,MAESTRO
23001002.1015,10,23001002,MURO CONT FILTRO PERIMETRAL,ML,URBANISMO_INTERNO,true,MAESTRO
23001002.1016,10,23001002,MURO CONT URB GEOTEX NT 1600,M2,URBANISMO_INTERNO,true,MAESTRO
23001002.1017,10,23001002,MURO CONT URB GEOMEMBRANA M2,M2,URBANISMO_INTERNO,true,MAESTRO
23001002.1018,10,23001002,MURO CONT URB GEODREN PLANAR,M2,URBANISMO_INTERNO,true,MAESTRO
23001002.1019,10,23001002,MURO CONT FORMALETA GL,GL,URBANISMO_INTERNO,true,MAESTRO
23001002.1020,10,23001002,MURO CONT EQUIPOS GL,GL,URBANISMO_INTERNO,true,MAESTRO
23001002.1021,10,23001002,MURO CONT TRANS FORMAL.,GL,URBANISMO_INTERNO,true,MAESTRO
23001002.1022,10,23001002,MURO CONT TRANS EQUIPOS,GL,URBANISMO_INTERNO,true,MAESTRO
23002000,5,23000000,ESPARCIMIENTO-RECREACION,,URBANISMO_INTERNO,true,MAESTRO
23002002,8,23002000,ESCAÑOS - BANCAS,,URBANISMO_INTERNO,true,MAESTRO
23002002.1001,10,23002002,BANCAS T.C,UN,URBANISMO_INTERNO,true,MAESTRO
23002003,8,23002000,JUEGOS INFANTILES,,URBANISMO_INTERNO,true,MAESTRO
23002003.1002,10,23002003,J.INFANTIL CINTA,ML,URBANISMO_INTERNO,true,MAESTRO
23002003.1003,10,23002003,J.INFANTIL SOLADOS,M2,URBANISMO_INTERNO,true,MAESTRO
23002003.1004,10,23002003,J.INFANTIL ANTEPISO,M2,URBANISMO_INTERNO,true,MAESTRO
23002003.1006,10,23002003,J.INFANTIL ARENA,M2,URBANISMO_INTERNO,true,MAESTRO
23002003.1007,10,23002003,J.INFANTIL MODULO JUEGOS,GL,URBANISMO_INTERNO,true,MAESTRO
23002003.1008,10,23002003,J.INFANTILES GRAMA SINTETICA,M2,URBANISMO_INTERNO,true,MAESTRO
23002003.1009,10,23002003,J.INFANT PISO PLASTICO,M2,URBANISMO_INTERNO,true,MAESTRO
23002003.1010,10,23002003,J.INFANTIL PISO DECK M2,M2,URBANISMO_INTERNO,true,MAESTRO
23002003.1011,10,23002003,J.INFANTIL HUELLA EN CONCRETO,M2,URBANISMO_INTERNO,true,MAESTRO
23002003.1012,10,23002003,J.INFANTILES PISO.CAUCHO,M2,URBANISMO_INTERNO,true,MAESTRO
23002007,8,23002000,JACUZZI,,URBANISMO_INTERNO,true,MAESTRO
23002007.1001,10,23002007,ZHUM DOTACION JACUZZI,UN,URBANISMO_INTERNO,true,MAESTRO
23002008,8,23002000,SAUNA,,URBANISMO_INTERNO,true,MAESTRO
23002008.1001,10,23002008,ZHUM DOTACION SAUNA,UN,URBANISMO_INTERNO,true,MAESTRO
23002008.1002,10,23002008,ZHUM DOTACION TURCO,UN,URBANISMO_INTERNO,true,MAESTRO
23002010,8,23002000,PISCINA,,URBANISMO_INTERNO,true,MAESTRO
23002010.1001,10,23002010,PISCINA EXCAVACION <2.5m,M3,URBANISMO_INTERNO,true,MAESTRO
23002010.1002,10,23002010,PISCINA EXCAVACION >2.5m,M3,URBANISMO_INTERNO,true,MAESTRO
23002010.1003,10,23002010,PISCINA RELLENOS MUROS,M3,URBANISMO_INTERNO,true,MAESTRO
23002010.1004,10,23002010,PISCINA REPLANTEO PISO,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1005,10,23002010,PISCINA SOLADOS,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1006,10,23002010,PISCINA VIGAS CIMENTACION,M3,URBANISMO_INTERNO,true,MAESTRO
23002010.1007,10,23002010,PISCINA LOSA FONDO,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1008,10,23002010,PISCINA MURO ARM 2 CARAS,M3,URBANISMO_INTERNO,true,MAESTRO
23002010.1009,10,23002010,PISCINA CINTA PVC MURO,ML,URBANISMO_INTERNO,true,MAESTRO
23002010.1010,10,23002010,PISCINA IMPERMEABILIZACION,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1011,10,23002010,PISCINA AFINADO M2,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1012,10,23002010,PISCINA FRISO MUROS M2,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1013,10,23002010,PISCINA PISO CERAMICA,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1014,10,23002010,PISCINA ENCHAPE,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1015,10,23002010,PISCINA ENCHAPE DUCHA M2,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1016,10,23002010,PISCINA PUNTO AGUA FRIA,PTO,URBANISMO_INTERNO,true,MAESTRO
23002010.1017,10,23002010,"PISCINA PUNTO SAN 2""",PTO,URBANISMO_INTERNO,true,MAESTRO
23002010.1018,10,23002010,PISCINA ROMPEOLAS ML,ML,URBANISMO_INTERNO,true,MAESTRO
23002010.1019,10,23002010,PISCINA REJILLA PISO,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1020,10,23002010,PISCINA EXT. ANTEPISO CONCRETO,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1021,10,23002010,PISCINA EXT. AFINADO,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1022,10,23002010,PISCINA EXT.CERAMICA,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1023,10,23002010,PISCINA EXT.PORCELANATO,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1024,10,23002010,PISCINA EXT. CINTA PISO ML,ML,URBANISMO_INTERNO,true,MAESTRO
23002010.1025,10,23002010,PISCINA EXT. PISO LAVAP-DUCHA,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1026,10,23002010,PISCINA EXT. GRAVILLA DILATAC.,ML,URBANISMO_INTERNO,true,MAESTRO
23002010.1027,10,23002010,PISCINA MEZCLADOR DUCHA,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1028,10,23002010,PISCINA VALVULA PIE,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1029,10,23002010,PISCINA PORTON ACCESO,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1030,10,23002010,PISCINA TAPA CUARTO BOMBAS,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1031,10,23002010,PISCINA ESCAL GATO C.BOMBAS,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1032,10,23002010,PISCINA INST+EQUIPO PURIFICA,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1033,10,23002010,PISCINA EQUIPO SISTEMA SEGUR,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1034,10,23002010,PISCINA FORMALETA GL,GL,URBANISMO_INTERNO,true,MAESTRO
23002010.1035,10,23002010,PISCINA EQUIPOS DE OBRA GL,GL,URBANISMO_INTERNO,true,MAESTRO
23002010.1036,10,23002010,PISCINA TRANSPORTE FORMALETA,GL,URBANISMO_INTERNO,true,MAESTRO
23002010.1037,10,23002010,PISCINA CTO MAQ EXCAVAC <2.5m,M3,URBANISMO_INTERNO,true,MAESTRO
23002010.1038,10,23002010,PISCINA CTO MAQ REPLANTEO,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1039,10,23002010,PISCINA CTO MAQ SOLADOS,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1040,10,23002010,PISCINA CTO MAQ VIGA CIMENTA,M3,URBANISMO_INTERNO,true,MAESTRO
23002010.1041,10,23002010,PISCINA CTO MAQ LOSA FONDO,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1042,10,23002010,PISCINA CTO MAQ MURO ARM 2 CAR,M3,URBANISMO_INTERNO,true,MAESTRO
23002010.1043,10,23002010,PISCINA CTO MAQ FILTRO PERIMET,ML,URBANISMO_INTERNO,true,MAESTRO
23002010.1044,10,23002010,PISCINA CTO MAQ LOSA CUBIERTA,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1045,10,23002010,PISCINA CTO MAQ RELLENO PERIME,M3,URBANISMO_INTERNO,true,MAESTRO
23002010.1046,10,23002010,PISCINA CTO MAQ TAPA ACCESO,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1047,10,23002010,PISCINA CTO MAQ ESCALERA GATO,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1048,10,23002010,PISCINA CTO MAQ IMPERMEABIL,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1049,10,23002010,PISCINA CTO MAQ DESPLAFONADA,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1050,10,23002010,PISCINA CERRAM REJA METALICA,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1051,10,23002010,PISCINA CERRAM SINTETICO,ML,URBANISMO_INTERNO,true,MAESTRO
23002010.1052,10,23002010,PISCINA PERGOLA+POLICARBONATO,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1053,10,23002010,PISCINA TRANSPORTE EQUIPOS,GL,URBANISMO_INTERNO,true,MAESTRO
23002010.1054,10,23002010,PISCINA AVISOS SEÑALIZACION,GL,URBANISMO_INTERNO,true,MAESTRO
23002010.1055,10,23002010,PISCINA ASEO ZONA EXTERIOR,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1056,10,23002010,PISCINA ASEO INTERIOR PISCINA,M2,URBANISMO_INTERNO,true,MAESTRO
23002010.1057,10,23002010,PISCINA CERRAM VIDRIO,ML,URBANISMO_INTERNO,true,MAESTRO
23002010.1058,10,23002010,PISCINA DOTACION,UN,URBANISMO_INTERNO,true,MAESTRO
23002010.1059,10,23002010,PISCINA EXT. PISO DECK,M2,URBANISMO_INTERNO,true,MAESTRO
23002012,8,23002000,GIMNASIO AL AIRE LIBRE,,URBANISMO_INTERNO,true,MAESTRO
23002012.1003,10,23002012,GYM A.LIBRE SOLADOS,M2,URBANISMO_INTERNO,true,MAESTRO
23002012.1004,10,23002012,GYM A.LIBRE ANTEPISO,M2,URBANISMO_INTERNO,true,MAESTRO
23002012.1005,10,23002012,GYM A.LIBRE CINTA,ML,URBANISMO_INTERNO,true,MAESTRO
23002012.1006,10,23002012,GYM A.LIBRE EQUIPOS GYM,GL,URBANISMO_INTERNO,true,MAESTRO
23002012.1007,10,23002012,GYM A.LIBRE ARENA,M2,URBANISMO_INTERNO,true,MAESTRO
23002012.1008,10,23002012,GYM A.LIBRE PISO.CAUCHO,M2,URBANISMO_INTERNO,true,MAESTRO
23002012.1009,10,23002012,GYM A.LIBRE GRAMA SINTETICA,M2,URBANISMO_INTERNO,true,MAESTRO
23002012.1010,10,23002012,GYM A.LIBRE PISO PLASTICO,M2,URBANISMO_INTERNO,true,MAESTRO
23002012.1011,10,23002012,GYM A.LIBRE PISO DECK M2,M2,URBANISMO_INTERNO,true,MAESTRO
23002012.1012,10,23002012,GYM A.LIBRE HUELLA EN CONCRETO,M2,URBANISMO_INTERNO,true,MAESTRO
23002012.1013,10,23002012,GYM A.LIBRE PISO ADOQUIN,M2,URBANISMO_INTERNO,true,MAESTRO
23002012.1014,10,23002012,GYM A.LIBRE INSTAL EQUIPOS,UN,URBANISMO_INTERNO,true,MAESTRO
23002012.1015,10,23002012,GYM A.LIBRE BASES CONCRETO,M3,URBANISMO_INTERNO,true,MAESTRO
23002014,8,23002000,nan,,URBANISMO_INTERNO,true,MAESTRO
23002014.1001,10,23002014,PQ MASCOTAS MODULO JUEGOS,GL,URBANISMO_INTERNO,true,MAESTRO
23002014.1002,10,23002014,PQ MASCOTAS PISO SINTETICO,M2,URBANISMO_INTERNO,true,MAESTRO
23002014.1003,10,23002014,PQ MASTOCAS BARANDA MET,ML,URBANISMO_INTERNO,true,MAESTRO
23002014.1004,10,23002014,PQ MASCOTAS CINTA CONC,ML,URBANISMO_INTERNO,true,MAESTRO
23004000,5,23000000,CANCHAS,,URBANISMO_INTERNO,true,MAESTRO
23004001,8,23004000,CANCHAS,,URBANISMO_INTERNO,true,MAESTRO
23004001.1001,10,23004001,CANCHA ANTEPISO,M2,URBANISMO_INTERNO,true,MAESTRO
23004001.1002,10,23004001,CANCHA MAMP A LA VISTA,M2,URBANISMO_INTERNO,true,MAESTRO
23004001.1003,10,23004001,CANCHA MAMP H-10,M2,URBANISMO_INTERNO,true,MAESTRO
23004001.1004,10,23004001,CANCHA CERRAM COLUMNETA MAMP,ML,URBANISMO_INTERNO,true,MAESTRO
23004001.1005,10,23004001,CANCHA CERRAM FRISO M2,M2,URBANISMO_INTERNO,true,MAESTRO
23004001.1006,10,23004001,CANCHA BORDILLO CONCRETO,ML,URBANISMO_INTERNO,true,MAESTRO
23004001.1007,10,23004001,CANCHA ESMALTADA,M2,URBANISMO_INTERNO,true,MAESTRO
23004001.1008,10,23004001,CANCHA PINT FONDO,M2,URBANISMO_INTERNO,true,MAESTRO
23004001.1009,10,23004001,CANCHA PINT DEMARCACION,ML,URBANISMO_INTERNO,true,MAESTRO
23004001.1010,10,23004001,CANCHA PINT METALICA,ML,URBANISMO_INTERNO,true,MAESTRO
23004001.1011,10,23004001,CANCHA CERRAM GRANIPLAST M2,M2,URBANISMO_INTERNO,true,MAESTRO
23004001.1012,10,23004001,CANCHA CERRAM PLASTIESTUCO M2,M2,URBANISMO_INTERNO,true,MAESTRO
23004001.1013,10,23004001,CANCHA CERRAMIENTO MALLA,M2,URBANISMO_INTERNO,true,MAESTRO
23004001.1014,10,23004001,CANCHA ARCOS METALICOS,UN,URBANISMO_INTERNO,true,MAESTRO
23004001.1015,10,23004001,CANCHA PORTON ACCESO,UN,URBANISMO_INTERNO,true,MAESTRO
23004002,8,23004000,CANCHAS FUTBOL,,URBANISMO_INTERNO,true,MAESTRO
23004002.1001,10,23004002,CANCHA FUT ANTEPISO,M2,URBANISMO_INTERNO,true,MAESTRO
23004002.1002,10,23004002,CANCHA FUT MAMP A LA VISTA,M2,URBANISMO_INTERNO,true,MAESTRO
23004002.1003,10,23004002,CANCHA FUT BORDILLO CONCRETO,ML,URBANISMO_INTERNO,true,MAESTRO
23004002.1004,10,23004002,CANCHA FUT CERRAMIENTO MALLA,M2,URBANISMO_INTERNO,true,MAESTRO
23004002.1005,10,23004002,CANCHA FUT ARCOS METALICOS,UN,URBANISMO_INTERNO,true,MAESTRO
23004002.1006,10,23004002,CANCHA FUT PORTON ACCESO,UN,URBANISMO_INTERNO,true,MAESTRO
23004002.1007,10,23004002,CANCHA FUT PINT DEMARCACION,ML,URBANISMO_INTERNO,true,MAESTRO
23004002.1008,10,23004002,CANCHA FUT PINT METALICA,ML,URBANISMO_INTERNO,true,MAESTRO
23004002.1009,10,23004002,CANCHA FUT GRAMA SINTETICA,M2,URBANISMO_INTERNO,true,MAESTRO
23005000,5,23000000,CERRAMIENTO,,URBANISMO_INTERNO,true,MAESTRO
23005001,8,23005000,CERRAMIENTO,,URBANISMO_INTERNO,true,MAESTRO
23005001.1001,10,23005001,CERRAM EXCAVACION <2.5m,M3,URBANISMO_INTERNO,true,MAESTRO
23005001.1002,10,23005001,CERRAM RETIRO,M3,URBANISMO_INTERNO,true,MAESTRO
23005001.1003,10,23005001,VIGA CIMENTACION H<0.35,ML,URBANISMO_INTERNO,true,MAESTRO
23005001.1004,10,23005001,"CERRAM INTER PASE TUBERIA 4""",UN,URBANISMO_INTERNO,true,MAESTRO
23005001.1005,10,23005001,CERRAM MACHONES ML,ML,URBANISMO_INTERNO,true,MAESTRO
